lat,lon,time,SIS,SID
49.45000457763672,15.5,2021-05-07T00:30:00,0.0,0.0
49.45000457763672,15.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.45000457763672,15.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.45000457763672,15.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.45000457763672,15.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.45000457763672,15.75,2021-05-07T00:30:00,0.0,0.0
49.45000457763672,15.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.45000457763672,15.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.45000457763672,15.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.45000457763672,15.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.45000457763672,16.0,2021-05-07T00:30:00,0.0,0.0
49.5,5.0,2021-05-07T00:30:00,0.0,0.0
49.5,5.0500030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,5.0999979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,5.1500020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,5.200005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,5.25,2021-05-07T00:30:00,0.0,0.0
49.5,5.3000030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,5.3499979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,5.4000020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,5.450005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,5.5,2021-05-07T00:30:00,0.0,0.0
49.5,5.5500030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,5.5999979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,5.6500020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,5.700005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,5.75,2021-05-07T00:30:00,0.0,0.0
49.5,5.8000030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,5.8499979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,5.9000020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,5.950005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,6.0,2021-05-07T00:30:00,0.0,0.0
49.5,6.0500030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,6.0999979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,6.1500020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,6.200005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,6.25,2021-05-07T00:30:00,0.0,0.0
49.5,6.3000030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,6.3499979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,6.4000020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,6.450005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,6.5,2021-05-07T00:30:00,0.0,0.0
49.5,6.5500030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,6.5999979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,6.6500020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,6.700005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,6.75,2021-05-07T00:30:00,0.0,0.0
49.5,6.8000030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,6.8499979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,6.9000020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,6.950005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,7.0,2021-05-07T00:30:00,0.0,0.0
49.5,7.0500030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,7.0999979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,7.1500020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,7.200005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,7.25,2021-05-07T00:30:00,0.0,0.0
49.5,7.3000030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,7.3499979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,7.4000020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,7.450005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,7.5,2021-05-07T00:30:00,0.0,0.0
49.5,7.5500030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,7.5999979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,7.6500020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,7.700005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,7.75,2021-05-07T00:30:00,0.0,0.0
49.5,7.8000030517578125,2021-05-07T00:30:00,0.0,0.0
49.5,7.8499979972839355,2021-05-07T00:30:00,0.0,0.0
49.5,7.9000020027160645,2021-05-07T00:30:00,0.0,0.0
49.5,7.950005054473877,2021-05-07T00:30:00,0.0,0.0
49.5,8.0,2021-05-07T00:30:00,0.0,0.0
49.5,8.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,8.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,8.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,8.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,8.25,2021-05-07T00:30:00,0.0,0.0
49.5,8.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,8.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,8.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,8.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,8.5,2021-05-07T00:30:00,0.0,0.0
49.5,8.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,8.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,8.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,8.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,8.75,2021-05-07T00:30:00,0.0,0.0
49.5,8.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,8.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,8.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,8.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,9.0,2021-05-07T00:30:00,0.0,0.0
49.5,9.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,9.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,9.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,9.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,9.25,2021-05-07T00:30:00,0.0,0.0
49.5,9.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,9.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,9.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,9.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,9.5,2021-05-07T00:30:00,0.0,0.0
49.5,9.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,9.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,9.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,9.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,9.75,2021-05-07T00:30:00,0.0,0.0
49.5,9.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,9.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,9.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,9.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,10.0,2021-05-07T00:30:00,0.0,0.0
49.5,10.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,10.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,10.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,10.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,10.25,2021-05-07T00:30:00,0.0,0.0
49.5,10.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,10.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,10.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,10.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,10.5,2021-05-07T00:30:00,0.0,0.0
49.5,10.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,10.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,10.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,10.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,10.75,2021-05-07T00:30:00,0.0,0.0
49.5,10.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,10.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,10.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,10.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,11.0,2021-05-07T00:30:00,0.0,0.0
49.5,11.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,11.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,11.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,11.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,11.25,2021-05-07T00:30:00,0.0,0.0
49.5,11.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,11.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,11.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,11.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,11.5,2021-05-07T00:30:00,0.0,0.0
49.5,11.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,11.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,11.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,11.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,11.75,2021-05-07T00:30:00,0.0,0.0
49.5,11.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,11.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,11.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,11.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,12.0,2021-05-07T00:30:00,0.0,0.0
49.5,12.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,12.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,12.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,12.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,12.25,2021-05-07T00:30:00,0.0,0.0
49.5,12.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,12.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,12.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,12.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,12.5,2021-05-07T00:30:00,0.0,0.0
49.5,12.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,12.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,12.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,12.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,12.75,2021-05-07T00:30:00,0.0,0.0
49.5,12.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,12.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,12.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,12.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,13.0,2021-05-07T00:30:00,0.0,0.0
49.5,13.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,13.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,13.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,13.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,13.25,2021-05-07T00:30:00,0.0,0.0
49.5,13.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,13.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,13.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,13.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,13.5,2021-05-07T00:30:00,0.0,0.0
49.5,13.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,13.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,13.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,13.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,13.75,2021-05-07T00:30:00,0.0,0.0
49.5,13.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,13.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,13.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,13.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,14.0,2021-05-07T00:30:00,0.0,0.0
49.5,14.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,14.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,14.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,14.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,14.25,2021-05-07T00:30:00,0.0,0.0
49.5,14.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,14.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,14.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,14.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,14.5,2021-05-07T00:30:00,0.0,0.0
49.5,14.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,14.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,14.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,14.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,14.75,2021-05-07T00:30:00,0.0,0.0
49.5,14.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,14.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,14.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,14.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,15.0,2021-05-07T00:30:00,0.0,0.0
49.5,15.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,15.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,15.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,15.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,15.25,2021-05-07T00:30:00,0.0,0.0
49.5,15.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,15.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,15.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,15.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,15.5,2021-05-07T00:30:00,0.0,0.0
49.5,15.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,15.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,15.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,15.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,15.75,2021-05-07T00:30:00,0.0,0.0
49.5,15.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.5,15.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.5,15.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.5,15.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.5,16.0,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.0,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.0500030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.0999979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.1500020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.200005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.25,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.3000030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.3499979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.4000020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.450005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.5,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.5500030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.5999979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.6500020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.700005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.75,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.8000030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.8499979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.9000020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,5.950005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.0,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.0500030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.0999979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.1500020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.200005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.25,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.3000030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.3499979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.4000020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.450005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.5,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.5500030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.5999979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.6500020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.700005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.75,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.8000030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.8499979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.9000020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,6.950005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.0,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.0500030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.0999979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.1500020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.200005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.25,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.3000030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.3499979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.4000020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.450005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.5,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.5500030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.5999979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.6500020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.700005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.75,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.8000030517578125,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.8499979972839355,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.9000020027160645,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,7.950005054473877,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.0,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.25,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.5,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.75,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,8.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.0,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.25,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.5,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.75,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,9.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.0,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.25,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.5,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.75,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,10.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.0,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.25,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.5,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.75,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,11.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.0,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.25,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.5,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.75,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.800003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.849998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.900001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,12.950004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.0,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.050003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.099998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.150001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.200004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.25,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.300003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.349998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.400001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.450004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.5,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.550003051757812,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.599998474121094,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.650001525878906,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.700004577636719,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.75,2021-05-07T00:30:00,0.0,0.0
49.55000305175781,13.800003051757812,2021-05-07T00:30:00,0.0,0.0
